line_id,paragraphID,sentence ID,topic,prompt,sentence
444,1169,1,mitosis,Describe the steps in mitosis.,Prophase is the first and longest stage of mitosis. In this stage the chromosomes become visible and the centrioles separate and move to opposite poles of the cell.
444,1169,2,mitosis,Describe the steps in mitosis.,In prophase the chromosomes become visible and the centrioles separate and move to opposite poles of the cell.
444,1169,3,mitosis,Describe the steps in mitosis.,In metaphase the chromosomes line up across the center of the cell and become connected to the spindle fiber at their centromere.
444,1169,4,mitosis,Describe the steps in mitosis.,In anaphase the sister chromatids separate into individual chromosomes and are pulled apart.
444,1169,5,mitosis,Describe the steps in mitosis.,During telophase the chromosomes gather at opposite ends of the cell and lose their distinct rod-like shapes.
444,1169,6,mitosis,Describe the steps in mitosis.,Two new nuclear membranes then form around each of the two regions of DNA and the spindle fibers disappear.
445,1170,1,mitosis,Describe the steps in mitosis.,"Prophase, the chromosomes become visible."
445,1170,2,mitosis,Describe the steps in mitosis.,Centrioles separate to move to opposite poles.
445,1170,3,mitosis,Describe the steps in mitosis.,"Metaphase, the chromosomes line up in the center."
445,1170,4,mitosis,Describe the steps in mitosis.,"Anaphase, the chromatids separate."
445,1170,5,mitosis,Describe the steps in mitosis.,Are pulled apart.
445,1170,6,mitosis,Describe the steps in mitosis.,"Telophase, the chromosomes gather at opposite poles."
445,1170,7,mitosis,Describe the steps in mitosis.,Two new nuclear membranes form.
445,1170,8,mitosis,Describe the steps in mitosis.,The cell membranes pinch.
445,1170,9,mitosis,Describe the steps in mitosis.,Divide into two individual cells.
446,1172,1,liver,Describe how the liver works,The liver filters blood from the digestive tract.
446,1172,2,liver,Describe how the liver works,The liver produces bile.
446,1172,3,liver,Describe how the liver works,The liver produces proteins for blood plasma.
446,1172,4,liver,Describe how the liver works,The liver converts excess glucose into glycogen for storage.
446,1172,5,liver,Describe how the liver works,The liver converts ammonia to urea.
446,1172,6,liver,Describe how the liver works,The liver regulates blood clotting.
447,1183,1,water purifier,How does a water purifier work?,Water comes through a filter.
447,1183,2,water purifier,How does a water purifier work?,The filter has small pores to catch pollutants.
447,1183,3,water purifier,How does a water purifier work?,"The filter will catch chlorine, heavy metals, and other chemicals."
447,1183,4,water purifier,How does a water purifier work?,The filter allows water and mineral ions like fluoride to pass through.
447,1183,5,water purifier,How does a water purifier work?,The water on the other side of the filter is much cleaner.
448,1184,1,battery,How does does a battery produce electricity?,Chemical reactions in the battery causes a build up of electrons at the anode.
448,1184,2,battery,How does does a battery produce electricity?,This results in an electrical difference between the anode and the cathode.
448,1184,3,battery,How does does a battery produce electricity?,The electrons wants to rearrange themselves to get rid of this difference.
448,1184,4,battery,How does does a battery produce electricity?,The electrons go to the cathode.
448,1184,5,battery,How does does a battery produce electricity?,Electricty is created.
449,1188,1,meteorites,Describe how meteorites create craters on a planet.,Comets fly around in outer space.
449,1188,2,meteorites,Describe how meteorites create craters on a planet.,A comet flies close to a planet.
449,1188,3,meteorites,Describe how meteorites create craters on a planet.,The comet enters the planet's atmosphere.
449,1188,4,meteorites,Describe how meteorites create craters on a planet.,The comet crashes into the planet.
449,1188,5,meteorites,Describe how meteorites create craters on a planet.,The energy of the impact creates a hole on the planet.
450,1189,1,meteorites,Describe how meteorites create craters on a planet.,Chunks of rocks break off of meteorites.
450,1189,2,meteorites,Describe how meteorites create craters on a planet.,The rock passes through the atmosphere.
450,1189,3,meteorites,Describe how meteorites create craters on a planet.,The rock is too big to be slowed down.
450,1189,4,meteorites,Describe how meteorites create craters on a planet.,The chunks smash into the earth at a high velocity.
450,1189,5,meteorites,Describe how meteorites create craters on a planet.,The angle the meteorite hits can impact how large the crater is.
450,1189,6,meteorites,Describe how meteorites create craters on a planet.,The material it hits also helps determine the size of the crater.
451,1190,1,heart,How does the heart work?,Two large veins bring blood to the heart.
451,1190,2,heart,How does the heart work?,The blood enters the right atrium.
451,1190,3,heart,How does the heart work?,The blood flows through the tricuspid valve.
451,1190,4,heart,How does the heart work?,The blood travels into the right ventricle.
451,1190,5,heart,How does the heart work?,The blood goes through the pulmonary arteries to the lungs.
451,1190,6,heart,How does the heart work?,Blood picks up oxygen in the lungs.
451,1190,7,heart,How does the heart work?,Oxygenated blood enters the left atrium.
451,1190,8,heart,How does the heart work?,Blood goes to the left ventricle.
451,1190,9,heart,How does the heart work?,Blood leaves the heart via the aorta to the rest of the body.
451,1190,10,heart,How does the heart work?,The deoxygenated blood returns to the heart.
452,1195,1,eagle,How does an eagle get food?,An eagle flys along.
452,1195,2,eagle,How does an eagle get food?,The eagle spots a mouse on the ground.
452,1195,3,eagle,How does an eagle get food?,The eagle swoops down.
452,1195,4,eagle,How does an eagle get food?,Catches the mouse in its talons.
452,1195,5,eagle,How does an eagle get food?,The eagle has a meal.
453,1197,1,muscle energy,How does eating food result in energy for your muscles?,Food enters the mouth.
453,1197,2,muscle energy,How does eating food result in energy for your muscles?,Food mixes with saliva.
453,1197,3,muscle energy,How does eating food result in energy for your muscles?,Food is swallowed.
453,1197,4,muscle energy,How does eating food result in energy for your muscles?,Enzymes in the stomach break down the food.
453,1197,5,muscle energy,How does eating food result in energy for your muscles?,The food moves to the small intestine.
453,1197,6,muscle energy,How does eating food result in energy for your muscles?,Hormones from the pancreas move to the small intestine.
453,1197,7,muscle energy,How does eating food result in energy for your muscles?,The hormones create the amount of sugar in the blood from the food.
453,1197,8,muscle energy,How does eating food result in energy for your muscles?,The sugar in the blood travels to the body.
453,1197,9,muscle energy,How does eating food result in energy for your muscles?,The sugar provides energy for the muscles.
454,1202,1,protein synthesis,How are proteins synthesized in a cell?,Information encoded in DNA is copied to a RNA molecule.
454,1202,2,protein synthesis,How are proteins synthesized in a cell?,The mRNA molecule is sent to the cytoplasm.
454,1202,3,protein synthesis,How are proteins synthesized in a cell?,The mRNA bonds with ribosomes.
454,1202,4,protein synthesis,How are proteins synthesized in a cell?,TMRNA molecules bind with the ribosome in a sequence defined by the mRNA code.
454,1202,5,protein synthesis,How are proteins synthesized in a cell?,The ribosome slides down the mRNA.
454,1202,6,protein synthesis,How are proteins synthesized in a cell?,The process continues until one of the stop codons enters the A site.
455,1203,1,protein synthesis,How are proteins synthesized in a cell?,Proteins are entered into a phase called transcription.
455,1203,2,protein synthesis,How are proteins synthesized in a cell?,DNA is unwound partially so that it can be transcribed.
455,1203,3,protein synthesis,How are proteins synthesized in a cell?,DNA is sent to be translated in cytoplasm where it forms with ribosomes.
455,1203,4,protein synthesis,How are proteins synthesized in a cell?,Ribosomes bind the new DNA molecules.
455,1203,5,protein synthesis,How are proteins synthesized in a cell?,The transcription and translation continue until the DNA is copied.
456,1204,1,protein synthesis,How are proteins synthesized in a cell?,"MRNA is made during the first step of protein synthesis, which is transcription."
456,1204,2,protein synthesis,How are proteins synthesized in a cell?,"The DNA's genetic information, or secret code, gets written onto a strand of mRNA."
456,1204,3,protein synthesis,How are proteins synthesized in a cell?,Transcription takes place in the nucleus.
456,1204,4,protein synthesis,How are proteins synthesized in a cell?,The next step in making a protein is called translation.
456,1204,5,protein synthesis,How are proteins synthesized in a cell?,The mRNA attaches itself to the ribosome.  Read more at: http://www.ducksters.com/science/biology/proteins_and_amino_acids.php This text is Copyright    Ducksters. Do not use without permission.
456,1204,6,protein synthesis,How are proteins synthesized in a cell?,"The ribosome figures out where to start on the mRNA by finding a special three letter ""begin"" sequence called a codon."
456,1204,7,protein synthesis,How are proteins synthesized in a cell?,The ribosome then moves down the strand of mRNA.
456,1204,8,protein synthesis,How are proteins synthesized in a cell?,"When the ribosome sees the ""stop"" code, it ends the translation and the protein is complete."
457,1205,1,treating a cut,Describe the steps in how a cut on your hand is treated and heals,You wash the wound.
